Year,Department,Student Name,Enrollement ID,Graduation Type,Gender,Campus (On/Off),Company,Company Type,Position,CTC,Student Rejection
2017-01-01,Philosophy,DEVI,Student06052,PG,Female,No,Infosys,BPO,Associate Data Analyst,,
2017-01-01,Philosophy,ECCHUMATI,Student06058,PG,Female,No,Infosys,BPO,Associate Data Analyst,,
2019-01-01,Social Work,EKAPTALA,Student06061,UG,Female,No,BNY Mellon,Training,Process Executive,,
2019-01-01,Social Work,EKATA,Student06062,UG,Female,No,BNY Mellon,Training,Process Executive,,
2019-01-01,Social Work,ELAKSHI,Student06064,UG,Female,No,BNY Mellon,Training,Process Executive,,
2019-01-01,Social Work,FAINA,Student06068,UG,Female,No,BNY Mellon,Training,Process Executive,,
2019-01-01,Social Work,GAGANA,Student06072,UG,Female,No,BNY Mellon,Training,Process Executive,,
2019-01-01,Social Work,GANDHARAJA,Student06075,UG,Female,No,BNY Mellon,Training,Process Executive,,
2019-01-01,Social Work,GANDHASOMA,Student06076,UG,Female,No,BNY Mellon,Training,Process Executive,,
2019-01-01,Social Work,GANDHAVALLARI,Student06077,UG,Female,No,BNY Mellon,Training,Process Executive,,
2019-01-01,Social Work,GATITA,Student06079,UG,Female,No,BNY Mellon,Training,Process Executive,,
2019-01-01,Social Work,GHAADIYA,Student06084,UG,Female,No,BNY Mellon,Training,Process Executive,,
2019-01-01,Social Work,GHAYDAA,Student06085,UG,Female,No,BNY Mellon,Training,Process Executive,,
2019-01-01,Social Work,GINA,Student06086,UG,Female,No,BNY Mellon,Training,Process Executive,,
2019-01-01,Social Work,GUNJAN,Student06092,UG,Female,No,BNY Mellon,Training,Process Executive,,
2019-01-01,Social Work,GURPREET,Student06093,UG,Female,No,BNY Mellon,Training,Process Executive,,
2019-01-01,Social Work,HARSHAPRABHA,Student06096,UG,Female,No,BNY Mellon,Training,Process Executive,,
2018-01-01,Social Work,HASANTHIKA,Student06097,UG,Female,No,BNY Mellon,Training,Process Executive,,
2018-01-01,Social Work,HASIKA,Student06098,UG,Female,No,BNY Mellon,Training,Process Executive,,
2018-01-01,Social Work,HIMA,Student06102,UG,Female,No,BNY Mellon,Training,Process Executive,,
2018-01-01,Social Work,HIMAGOURI,Student06103,UG,Female,No,BNY Mellon,Training,Process Executive,,
2018-01-01,Social Work,HRISHITA,Student06106,UG,Female,No,BNY Mellon,Training,Process Executive,,
2018-01-01,Social Work,IJIKA,Student06107,UG,Female,No,BNY Mellon,Training,Process Executive,,
2018-01-01,Social Work,IRSIA,Student06112,UG,Female,No,BNY Mellon,Training,Process Executive,,
2018-01-01,Social Work,JAANAVI,Student06114,UG,Female,No,BNY Mellon,Training,Process Executive,,
2018-01-01,Social Work,JAGANMOHINI,Student06117,UG,Female,No,BNY Mellon,Training,Process Executive,,
2018-01-01,Social Work,SADVITA,Student06119,UG,Female,No,BNY Mellon,Training,Process Executive,,
2018-01-01,Social Work,SAHIRA,Student06122,UG,Female,No,BNY Mellon,Training,Process Executive,,
2018-01-01,Social Work,SAHITYA,Student06123,UG,Female,No,BNY Mellon,Training,Process Executive,,
2018-01-01,Social Work,SAHYAVASINI,Student06124,UG,Female,No,BNY Mellon,Training,Process Executive,,
2018-01-01,Social Work,SANYUKTA,Student06129,UG,Female,No,BNY Mellon,Training,Process Executive,,
2018-01-01,Social Work,SARASWATHI,Student06132,UG,Female,No,BNY Mellon,Training,Process Executive,,
2018-01-01,Social Work,SETHULAKSHMI,Student06141,UG,Female,No,BNY Mellon,Training,Process Executive,,
2018-01-01,Social Work,SEVATI,Student06142,UG,Female,No,BNY Mellon,Training,Process Executive,,
2017-01-01,Social Work,SHAMBHAVI,Student06147,UG,Female,No,BNY Mellon,Training,Process Executive,,
2017-01-01,Social Work,SHIKHA,Student06151,UG,Female,No,BNY Mellon,Training,Process Executive,,
2017-01-01,Social Work,SHRISHTI,Student06154,UG,Female,No,BNY Mellon,Training,Process Executive,,
2017-01-01,Social Work,SHWETA,Student06156,UG,Female,No,BNY Mellon,Training,Process Executive,,
2017-01-01,Social Work,SHYAMA,Student06157,UG,Female,No,BNY Mellon,Training,Process Executive,,
2017-01-01,Social Work,SOHALIA,Student06164,UG,Female,No,BNY Mellon,Training,Process Executive,,
2017-01-01,Social Work,SOUGANDHIKA,Student06166,UG,Female,No,BNY Mellon,Training,Process Executive,,
2017-01-01,Social Work,STHAIRYA,Student06168,UG,Female,No,BNY Mellon,Training,Process Executive,,
2017-01-01,Social Work,SUREKHA,Student06172,UG,Female,No,BNY Mellon,Training,Process Executive,,
2017-01-01,Social Work,SUVARNADA,Student06174,UG,Female,No,BNY Mellon,Training,Process Executive,,
2017-01-01,Social Work,TAANVI,Student06177,UG,Female,No,BNY Mellon,Training,Process Executive,,
2017-01-01,Social Work,TAAPTI,Student06178,UG,Female,No,BNY Mellon,Training,Process Executive,,
2017-01-01,Social Work,TANISHKA,Student06179,UG,Female,No,BNY Mellon,Training,Process Executive,,
2017-01-01,Social Work,TARUNI,Student06186,UG,Female,No,BNY Mellon,Training,Process Executive,,
2017-01-01,Social Work,TEESHA,Student06190,UG,Female,No,BNY Mellon,Training,Process Executive,,
2018-01-01,Social Work,TEJASWINI,Student06191,PG,Female,No,BNY Mellon,Training,Process Executive,,
2018-01-01,Social Work,TEJOVATHI,Student06192,PG,Female,No,BNY Mellon,Training,Process Executive,,
2018-01-01,Social Work,THAMINAH,Student06193,PG,Female,No,BNY Mellon,Training,Process Executive,,
2018-01-01,Social Work,THANEEKSHA,Student06194,PG,Female,No,BNY Mellon,Training,Process Executive,,
2018-01-01,Social Work,THASWIKA,Student06195,PG,Female,No,BNY Mellon,Training,Process Executive,,
2018-01-01,Social Work,TRIKALIKA,Student06198,PG,Female,No,BNY Mellon,Training,Process Executive,,
2018-01-01,Social Work,UJJAINI,Student06200,PG,Female,No,BNY Mellon,Training,Process Executive,,
2018-01-01,Social Work,URMILA,Student06202,PG,Female,No,BNY Mellon,Training,Process Executive,,
2018-01-01,Social Work,UTHPALINI,Student06203,PG,Female,No,BNY Mellon,Training,Process Executive,,
2018-01-01,Social Work,VANISHREE,Student06208,PG,Female,No,BNY Mellon,Training,Process Executive,,
2018-01-01,Social Work,VARUDA,Student06210,PG,Female,No,BNY Mellon,Training,Process Executive,,
2018-01-01,Social Work,VARYA,Student06211,PG,Female,No,BNY Mellon,Training,Process Executive,,
2018-01-01,Social Work,VEDHA,Student06213,PG,Female,No,BNY Mellon,Training,Process Executive,,
2018-01-01,Social Work,VEDI,Student06214,PG,Female,No,BNY Mellon,Training,Process Executive,,
2018-01-01,Social Work,VEENU,Student06215,PG,Female,No,BNY Mellon,Training,Process Executive,,
2018-01-01,Social Work,VETASI,Student06218,PG,Female,No,BNY Mellon,Training,Process Executive,,
2018-01-01,Social Work,VIENNA,Student06221,PG,Female,No,BNY Mellon,Training,Process Executive,,
2018-01-01,Social Work,VIJETA,Student06222,PG,Female,No,BNY Mellon,Training,Process Executive,,
2018-01-01,Social Work,VIMALA,Student06225,PG,Female,No,BNY Mellon,Training,Process Executive,,
2017-01-01,Social Work,VINDYAVALI,Student06227,PG,Female,No,BNY Mellon,Training,Process Executive,,
2017-01-01,Social Work,WAHEEDA,Student06230,PG,Female,No,BNY Mellon,Training,Process Executive,,
2017-01-01,Social Work,WARSAN,Student06232,PG,Female,No,BNY Mellon,Training,Process Executive,,
2017-01-01,Social Work,WASUNDHARA,Student06233,PG,Female,No,BNY Mellon,Training,Process Executive,,
2017-01-01,Social Work,WIFAQ,Student06234,PG,Female,No,BNY Mellon,Training,Process Executive,,
2017-01-01,Social Work,YAAVI,Student06236,PG,Female,No,BNY Mellon,Training,Process Executive,,
2017-01-01,Social Work,YASHASWINI,Student06238,PG,Female,No,BNY Mellon,Training,Process Executive,,
2017-01-01,Social Work,YASHITA,Student06240,PG,Female,No,BNY Mellon,Training,Process Executive,,
2017-01-01,Social Work,YEKAPARNA,Student06242,PG,Female,No,BNY Mellon,Training,Process Executive,,
2017-01-01,Social Work,YESHA,Student06244,PG,Female,No,BNY Mellon,Training,Process Executive,,
2017-01-01,Social Work,YUVANI,Student06245,PG,Female,No,BNY Mellon,Training,Process Executive,,
2017-01-01,Social Work,ZAHBIA,Student06247,PG,Female,No,BNY Mellon,Training,Process Executive,,
2017-01-01,Social Work,ZAKIAH,Student06248,PG,Female,No,BNY Mellon,Training,Process Executive,,
2017-01-01,Social Work,ZOYA,Student06249,PG,Female,No,BNY Mellon,Training,Process Executive,,
2017-01-01,Social Work,NEISHA,Student06252,PG,Female,No,BNY Mellon,Training,Process Executive,,
2017-01-01,Social Work,NETRA,Student06254,PG,Female,No,BNY Mellon,Training,Process Executive,,
2017-01-01,Social Work,NILALOHITA,Student06256,PG,Female,No,BNY Mellon,Training,Process Executive,,
2017-01-01,Social Work,NITYASUNDARI,Student06258,PG,Female,No,BNY Mellon,Training,Process Executive,,
2017-01-01,Social Work,NIVRITI,Student06259,PG,Female,No,BNY Mellon,Training,Process Executive,,
2017-01-01,Social Work,OJASVI,Student06261,PG,Female,No,BNY Mellon,Training,Process Executive,,
2017-01-01,Social Work,OMISHA,Student06263,PG,Female,No,BNY Mellon,Training,Process Executive,,
2017-01-01,Social Work,OMSHREE,Student06265,PG,Female,No,BNY Mellon,Training,Process Executive,,
2019-01-01,Commerce,PADMALAYA,Student06270,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Commerce,PADMAPATRAA,Student06271,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Commerce,PADMAPRASANNA,Student06272,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Commerce,PANCHAMI,Student06274,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Commerce,PANKAJAKSHI,Student06275,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Commerce,PINGA,Student06278,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Commerce,POOJI,Student06281,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Commerce,PREMILA,Student06287,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Commerce,PURNIMA,Student06292,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Commerce,PUSHPAJA,Student06293,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Commerce,PUSHPITA,Student06294,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Commerce,QUANIKA,Student06297,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Commerce,RAAGESHWARI,Student06299,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Commerce,RAASHI,Student06300,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Commerce,RAJASI,Student06302,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Commerce,RAJYASHREE,Student06303,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Commerce,RAMANEEYA,Student06305,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Commerce,RAMANI,Student06306,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Commerce,RANGAPRIYA,Student06308,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Commerce,RASLEEN,Student06309,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Commerce,REETHI,Student06313,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Commerce,RENU,Student06314,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Commerce,RITI,Student06315,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Commerce,RUGU,Student06318,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Commerce,RUHI,Student06319,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Commerce,JAHNAVI,Student06323,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Commerce,JALADHIJA,Student06324,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Commerce,JANAPADI,Student06326,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Commerce,JATAVEDASI,Student06328,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Commerce,JAYALAKSHMI,Student06329,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Commerce,JAYASUDHA,Student06332,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Commerce,JHANAVI,Student06335,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Commerce,JNANAMAGAL,Student06337,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Commerce,JOSNAH,Student06339,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Commerce,JWALA,Student06341,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Commerce,KAAMAKSHI,Student06343,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Commerce,KAJRI,Student06347,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Commerce,KHUSHMITA,Student06349,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Commerce,KHYATI,Student06350,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Commerce,KIMSUKA,Student06351,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Commerce,KINJALA,Student06352,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Commerce,KIRANMAYI,Student06353,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Commerce,KONKANA,Student06354,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2019-01-01,Commerce,KRUPA,Student06355,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,LAALIMA,Student06357,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,LAKSHANA,Student06358,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,LAKSHANYA,Student06359,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,LAVANYA,Student06363,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,LEKHASHREE,Student06365,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,LEKISHA,Student06366,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,LEVINIKA,Student06367,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,LUNASHA,Student06371,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,MAANASI,Student06372,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,MADHAVILATA,Student06374,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,MADHUSHRI,Student06377,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,MAHARANI,Student06378,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,MALAK,Student06380,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,MOHAKA,Student06389,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,MUSU,Student06393,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,NAARAYINI,Student06394,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,NABEELA,Student06395,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,NANDADEVI,Student06399,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,NANDINI,Student06401,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,NANKI,Student06402,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,NAVIKA,Student06405,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,ASHWINI  S,Student06406,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,LAVANYA  H ,Student06411,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,NAMITHA YADAV,Student06412,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,POOJA ,Student06414,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,SHRUTHI ,Student06417,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,SINCHANA  S M ,Student06418,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,AABOLI,Student06420,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,AADHYA,Student06421,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,AANCHAL,Student06423,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,AATMAJA,Student06425,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,ADDITRI,Student06426,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,AEKTA,Student06428,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,AJANTA,Student06433,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,AMNA,Student06437,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,ANSHULA,Student06442,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,ANUPAMA,Student06444,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,ANVITA,Student06446,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,ARCHA,Student06447,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,ARNAVAZ,Student06448,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2018-01-01,Commerce,ARPITA,Student06450,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2017-01-01,Commerce,AVINASHI,Student06453,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2017-01-01,Commerce,AYUSHI,Student06455,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2017-01-01,Commerce,BADULI,Student06456,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2017-01-01,Commerce,BASAVESHWARI,Student06459,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2017-01-01,Commerce,BHAANUSHRI,Student06461,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2017-01-01,Commerce,BHAMINI,Student06463,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2017-01-01,Commerce,BHANUSRI,Student06464,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2017-01-01,Commerce,BHOMI,Student06468,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2017-01-01,Commerce,BHUMIKA,Student06470,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2017-01-01,Commerce,BIPASHA,Student06473,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2017-01-01,Commerce,CHAARUNETRA,Student06475,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2017-01-01,Commerce,CHAITNA,Student06477,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2017-01-01,Commerce,CHAMAN,Student06479,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2017-01-01,Commerce,CHANDAVATI,Student06482,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2017-01-01,Commerce,CHANDRABALA,Student06483,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2017-01-01,Commerce,CHARMANVATI,Student06485,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2017-01-01,Commerce,CHARUSILA,Student06487,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2017-01-01,Commerce,CHATURIKA,Student06488,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2017-01-01,Commerce,CHITKALA,Student06491,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2017-01-01,Commerce,DEEPAKALA,Student06496,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2017-01-01,Commerce,DEEPAVATI,Student06497,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2017-01-01,Commerce,DEEYA,Student06498,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2017-01-01,Commerce,DESHAL,Student06499,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2017-01-01,Commerce,DEVAKALI,Student06500,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2017-01-01,Commerce,DEVI,Student06502,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2017-01-01,Commerce,DHANYATA,Student06503,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2017-01-01,Commerce,DRISHANA,Student06507,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2017-01-01,Commerce,EKATA,Student06512,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2017-01-01,Commerce,ESHANI,Student06516,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2017-01-01,Commerce,ESHTARATHA,Student06517,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2017-01-01,Commerce,GAETANA,Student06521,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2017-01-01,Commerce,GAGNI,Student06523,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2017-01-01,Commerce,GANDAKI,Student06524,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2017-01-01,Commerce,GANDHASOMA,Student06526,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2017-01-01,Commerce,GANDHAVALLARI,Student06527,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2017-01-01,Commerce,GAUHAR,Student06530,UG,Female,No,BNY Mellon,BPO,Process Executive,,
2017-01-01,Commerce,GHAADA,Student06533,UG,Female,No,BNY Mellon,BPO,Process Executive,,
